Round,Test Accuracy,Test Loss,Comm Cost (MB),Elapsed (s),Round Time (s),Straggler Ratio,Participation Rate,Train Loss,Train Accuracy
1.0,0.4697,1.540934,40.847549,18546.0388,185.460333,0.0,0.5,1.347373,0.520545
2.0,0.6154,1.083197,40.847549,18546.038811,185.460333,0.0,0.5,0.922524,0.67285
3.0,0.6475,1.026069,40.847549,18546.038815,185.460333,0.0,0.5,0.616724,0.781178
4.0,0.6482,1.13063,40.847549,18546.038818,185.460333,0.0,0.5,0.382719,0.867615
5.0,0.6468,1.197404,40.847549,18546.038821,185.460333,0.0,0.5,0.383558,0.866556
6.0,0.6673,1.144505,40.847549,18546.038824,185.460333,0.0,0.5,0.255266,0.912619
7.0,0.6698,1.219281,40.847549,18546.038826,185.460333,0.0,0.5,0.143007,0.951724
8.0,0.6694,1.288507,40.847549,18546.03883,185.460333,0.0,0.5,0.129544,0.957546
9.0,0.6676,1.309983,40.847549,18546.038833,185.460333,0.0,0.5,0.116102,0.962351
10.0,0.6717,1.358872,40.847549,18546.038836,185.460333,0.0,0.5,0.113546,0.962355
11.0,0.6831,1.411193,40.847549,18546.038839,185.460333,0.0,0.5,0.072369,0.977255
12.0,0.6831,1.485754,40.847549,18546.038843,185.460333,0.0,0.5,0.073397,0.975681
13.0,0.6881,1.489551,40.847549,18546.038846,185.460333,0.0,0.5,0.060293,0.980181
14.0,0.6865,1.508944,40.847549,18546.038849,185.460333,0.0,0.5,0.054199,0.982151
15.0,0.6751,1.857725,40.847549,18546.038852,185.460333,0.0,0.5,0.017875,0.994895
16.0,0.6804,1.910814,40.847549,18546.038856,185.460333,0.0,0.5,0.008339,0.997747
17.0,0.6783,1.519669,40.847549,18546.03886,185.460333,0.0,0.5,0.071334,0.976068
18.0,0.6906,1.514916,40.847549,18546.038864,185.460333,0.0,0.5,0.045192,0.9856
19.0,0.6846,1.737757,40.847549,18546.038867,185.460333,0.0,0.5,0.017695,0.994839
20.0,0.6864,1.673176,40.847549,18546.038871,185.460333,0.0,0.5,0.028163,0.990882
21.0,0.6959,1.708364,40.847549,18546.038877,185.460333,0.0,0.5,0.021671,0.993622
22.0,0.6946,1.952914,40.847549,18546.038881,185.460333,0.0,0.5,0.003377,0.999577
23.0,0.7007,1.908712,40.847549,18546.038885,185.460333,0.0,0.5,0.014728,0.995239
24.0,0.693,1.965899,40.847549,18546.038889,185.460333,0.0,0.5,0.012924,0.996263
25.0,0.6659,1.928023,40.847549,18546.038894,185.460333,0.0,0.5,0.03931,0.988039
26.0,0.6673,1.577024,40.847549,18546.038898,185.460333,0.0,0.5,0.074453,0.97727
27.0,0.6764,1.720724,40.847549,18546.038903,185.460333,0.0,0.5,0.054537,0.982374
28.0,0.6929,1.610275,40.847549,18546.038908,185.460333,0.0,0.5,0.037058,0.988958
29.0,0.6991,1.890481,40.847549,18546.038912,185.460333,0.0,0.5,0.007823,0.998277
30.0,0.6921,1.928305,40.847549,18546.038917,185.460333,0.0,0.5,0.015938,0.995138
31.0,0.6852,2.158639,40.847549,18546.038922,185.460333,0.0,0.5,0.004678,0.998794
32.0,0.7008,1.989869,40.847549,18546.038927,185.460333,0.0,0.5,0.009983,0.996897
33.0,0.6977,1.988687,40.847549,18546.038933,185.460333,0.0,0.5,0.007667,0.998001
34.0,0.7005,2.0926,40.847549,18546.038939,185.460333,0.0,0.5,0.002802,0.999488
35.0,0.7001,2.065857,40.847549,18546.038943,185.460333,0.0,0.5,0.008381,0.997559
36.0,0.701,2.13299,40.847549,18546.038949,185.460333,0.0,0.5,0.002236,0.999446
37.0,0.7017,2.186562,40.847549,18546.038956,185.460333,0.0,0.5,0.001141,0.999877
38.0,0.7031,2.273088,40.847549,18546.038961,185.460333,0.0,0.5,0.000456,1.0
39.0,0.7033,2.333974,40.847549,18546.038967,185.460333,0.0,0.5,0.000637,0.999963
40.0,0.704,2.357656,40.847549,18546.038973,185.460333,0.0,0.5,0.000534,1.0
41.0,0.7045,2.410741,40.847549,18546.038979,185.460333,0.0,0.5,0.000295,1.0
42.0,0.7032,2.45512,40.847549,18546.038987,185.460333,0.0,0.5,0.000285,1.0
43.0,0.7029,2.387971,40.847549,18546.038993,185.460333,0.0,0.5,0.002545,0.999229
44.0,0.6975,2.505831,40.847549,18546.039004,185.460333,0.0,0.5,0.00029,1.0
45.0,0.6978,2.556775,40.847549,18546.03901,185.460333,0.0,0.5,0.000213,1.0
46.0,0.7061,2.506188,40.847549,18546.039017,185.460333,0.0,0.5,0.000211,1.0
47.0,0.701,2.563659,40.847549,18546.039023,185.460333,0.0,0.5,0.000195,1.0
48.0,0.7032,2.454314,40.847549,18546.03903,185.460333,0.0,0.5,0.003788,0.998862
49.0,0.7017,2.496592,40.847549,18546.039037,185.460333,0.0,0.5,0.000488,1.0
50.0,0.7019,2.545308,40.847549,18546.039044,185.460333,0.0,0.5,0.000193,1.0
51.0,0.7059,2.475438,40.847549,18546.039051,185.460333,0.0,0.5,0.000556,0.999941
52.0,0.7022,2.598848,40.847549,18546.039057,185.460333,0.0,0.5,0.000184,1.0
53.0,0.7059,2.574702,40.847549,18546.039065,185.460333,0.0,0.5,0.000304,0.999992
54.0,0.7016,2.530776,40.847549,18546.039073,185.460333,0.0,0.5,0.002445,0.999376
55.0,0.7003,2.588198,40.847549,18546.039081,185.460333,0.0,0.5,0.00023,1.0
56.0,0.7037,2.576839,40.847549,18546.039088,185.460333,0.0,0.5,0.000259,0.999992
57.0,0.7035,2.626568,40.847549,18546.039095,185.460333,0.0,0.5,0.000177,1.0
58.0,0.7059,2.539555,40.847549,18546.039103,185.460333,0.0,0.5,0.000562,0.999906
59.0,0.703,2.637784,40.847549,18546.03911,185.460333,0.0,0.5,0.000218,1.0
60.0,0.7065,2.63852,40.847549,18546.039135,185.460333,0.0,0.5,0.000229,1.0
61.0,0.7069,2.630155,40.847549,18546.039143,185.460333,0.0,0.5,0.000218,1.0
62.0,0.7055,2.642422,40.847549,18546.039151,185.460333,0.0,0.5,0.000206,1.0
63.0,0.7051,2.669887,40.847549,18546.03916,185.460333,0.0,0.5,0.00016,1.0
64.0,0.7067,2.677121,40.847549,18546.039168,185.460333,0.0,0.5,0.000188,1.0
65.0,0.7061,2.71057,40.847549,18546.039178,185.460333,0.0,0.5,0.00015,1.0
66.0,0.7061,2.740038,40.847549,18546.03919,185.460333,0.0,0.5,0.000125,1.0
67.0,0.7045,2.735295,40.847549,18546.039198,185.460333,0.0,0.5,0.000135,1.0
68.0,0.707,2.735998,40.847549,18546.039207,185.460333,0.0,0.5,0.00018,1.0
69.0,0.707,2.776105,40.847549,18546.039216,185.460333,0.0,0.5,0.000108,1.0
70.0,0.7075,2.766703,40.847549,18546.039225,185.460333,0.0,0.5,0.000183,1.0
71.0,0.7046,2.806014,40.847549,18546.039234,185.460333,0.0,0.5,0.000115,1.0
72.0,0.7075,2.791207,40.847549,18546.039244,185.460333,0.0,0.5,0.000142,1.0
73.0,0.7066,2.826579,40.847549,18546.039253,185.460333,0.0,0.5,0.000128,1.0
74.0,0.7079,2.809907,40.847549,18546.039262,185.460333,0.0,0.5,0.00013,1.0
75.0,0.7053,2.846441,40.847549,18546.039272,185.460333,0.0,0.5,0.000136,1.0
76.0,0.7058,2.898942,40.847549,18546.039282,185.460333,0.0,0.5,7.7e-05,1.0
77.0,0.7057,2.876587,40.847549,18546.039293,185.460333,0.0,0.5,0.000114,1.0
78.0,0.7053,2.886122,40.847549,18546.039305,185.460333,0.0,0.5,9.9e-05,1.0
79.0,0.707,2.887712,40.847549,18546.039315,185.460333,0.0,0.5,0.000108,1.0
80.0,0.7059,2.907139,40.847549,18546.039325,185.460333,0.0,0.5,0.00012,1.0
81.0,0.7082,2.879177,40.847549,18546.039335,185.460333,0.0,0.5,0.000118,1.0
82.0,0.7081,2.883481,40.847549,18546.039346,185.460333,0.0,0.5,0.000104,1.0
83.0,0.706,2.924266,40.847549,18546.039356,185.460333,0.0,0.5,7.2e-05,1.0
84.0,0.7086,2.897687,40.847549,18546.039366,185.460333,0.0,0.5,0.000109,1.0
85.0,0.7066,2.947593,40.847549,18546.039377,185.460333,0.0,0.5,8.3e-05,1.0
86.0,0.7087,2.909995,40.847549,18546.039387,185.460333,0.0,0.5,0.000122,1.0
87.0,0.7076,2.915329,40.847549,18546.039398,185.460333,0.0,0.5,0.000105,1.0
88.0,0.7061,2.958052,40.847549,18546.039409,185.460333,0.0,0.5,8.8e-05,1.0
89.0,0.7069,2.952768,40.847549,18546.039421,185.460333,0.0,0.5,9.7e-05,1.0
90.0,0.707,2.989484,40.847549,18546.039432,185.460333,0.0,0.5,8.5e-05,1.0
91.0,0.7056,3.022996,40.847549,18546.039443,185.460333,0.0,0.5,9.4e-05,1.0
92.0,0.7068,3.011454,40.847549,18546.039454,185.460333,0.0,0.5,7.4e-05,1.0
93.0,0.7056,3.038677,40.847549,18546.039467,185.460333,0.0,0.5,8.9e-05,1.0
94.0,0.7073,2.998374,40.847549,18546.039479,185.460333,0.0,0.5,8.2e-05,1.0
95.0,0.7086,3.020858,40.847549,18546.039491,185.460333,0.0,0.5,5.1e-05,1.0
96.0,0.7075,3.004347,40.847549,18546.039502,185.460333,0.0,0.5,7.2e-05,1.0
97.0,0.708,3.013986,40.847549,18546.039514,185.460333,0.0,0.5,7.2e-05,1.0
98.0,0.7065,3.059497,40.847549,18546.039526,185.460333,0.0,0.5,9e-05,1.0
99.0,0.7062,3.067515,40.847549,18546.039539,185.460333,0.0,0.5,9.1e-05,1.0
100.0,0.7079,3.045984,40.847549,18546.039551,185.460333,0.0,0.5,5.4e-05,1.0
